"Name","Date","TRESGScore","TRESGCScore","TRESGCControversiesScore","TRESGResourceUseScore","TRESGEmissionsScore","TRESGInnovationScore","TRESGWorkforceScore","TRESGHumanRightsScore","TRESGCommunityScore","TRESGProductResponsibilityScore","TRESGManagementScore","TRESGShareholdersScore","TRESGCSRStrategyScore","Shareprice","TotalLongTermDebt","TotalAssets","TangibleBookValuePerShare","NetIncomeBeforeTaxes","NetIncomeAfterTaxes","TotalCommonSharesOutstanding","Revenue","ResearchAndDevelopment","RDPS","PrimaryCSRscore","SecondaryCSRscore"
"EXPE.OQ","2014-09-30","0.22638","0.18032","0.13426","0.13426","0.32870","0.41667","0.16204","0.29630","0.47222","0.33333","0.06860","0.04726","0.21392","87.62000","1746712000.00000","9424988000.00000","-22.61724","289525000.00000","250621000.00000","126529000.00000","1712504000.00000","172754000.00000","1.36533","0.24320812900589","0.21420213842943"
"EXPE.OQ","2014-06-30","0.22638","0.18032","0.13426","0.13426","0.32870","0.41667","0.16204","0.29630","0.47222","0.33333","0.06860","0.04726","0.21392","78.76000","1249448000.00000","9234829000.00000","-22.84648","106605000.00000","85854000.00000","127295000.00000","1494632000.00000","169075000.00000","1.32821","0.24320812900589","0.21420213842943"
"EXPE.OQ","2014-03-31","0.22638","0.18032","0.13426","0.13426","0.32870","0.41667","0.16204","0.29630","0.47222","0.33333","0.06860","0.04726","0.21392","72.50000","1249430000.00000","8888377000.00000","-21.71898","-19485000.00000","-19804000.00000","129774000.00000","1200371000.00000","162975000.00000","1.25584","0.24320812900589","0.21420213842943"
"EXPE.OQ","2013-12-31","0.22523","0.14146","0.05769","0.12019","0.33173","0.42308","0.25481","0.29327","0.38942","0.35096","0.01804","0.03969","0.21701","69.66000","1249412000.00000","7739481000.00000","-20.27398","120461000.00000","93987000.00000","129686000.00000","1152015000.00000","155039000.00000","1.19550","0.22543627978551","0.22507451666712"
"EXPE.OQ","2013-09-30","0.22523","0.14146","0.05769","0.12019","0.33173","0.42308","0.25481","0.29327","0.38942","0.35096","0.01804","0.03969","0.21701","51.79000","1249395000.00000","8201610000.00000","-19.64148","212080000.00000","166724000.00000","131962000.00000","1401860000.00000","143816000.00000","1.08983","0.22543627978551","0.22507451666712"
"EXPE.OQ","2013-06-30","0.22523","0.14146","0.05769","0.12019","0.33173","0.42308","0.25481","0.29327","0.38942","0.35096","0.01804","0.03969","0.21701","60.15000","1249378000.00000","8744096000.00000","-18.83808","87423000.00000","63015000.00000","135937000.00000","1205017000.00000","140682000.00000","1.03491","0.22543627978551","0.22507451666712"
"EXPE.OQ","2013-03-31","0.22523","0.14146","0.05769","0.12019","0.33173","0.42308","0.25481","0.29327","0.38942","0.35096","0.01804","0.03969","0.21701","60.01000","1249361000.00000","8432420000.00000","-19.55590","-119271000.00000","-107368000.00000","135347000.00000","1012367000.00000","138283000.00000","1.02169","0.22543627978551","0.22507451666712"
"EXPE.OQ","2012-12-31","0.22897","0.12979","0.03061","0.11224","0.36224","0.42347","0.17857","0.32143","0.39286","0.36735","0.05903","0.04979","0.25975","61.45000","1249345000.00000","7132746000.00000","-11.50395","-15972000.00000","7095000.00000","135330000.00000","974859000.00000","134344000.00000","0.99271","0.23602052290555","0.22386048521228"
"EXPE.OQ","2012-09-30","0.22897","0.12979","0.03061","0.11224","0.36224","0.42347","0.17857","0.32143","0.39286","0.36735","0.05903","0.04979","0.25975","57.84000","1249328000.00000","7507565000.00000","-10.85952","204338000.00000","168188000.00000","135381000.00000","1199020000.00000","125617000.00000","0.92788","0.23602052290555","0.22386048521228"
"EXPE.OQ","2012-06-30","0.22897","0.12979","0.03061","0.11224","0.36224","0.42347","0.17857","0.32143","0.39286","0.36735","0.05903","0.04979","0.25975","48.07000","1249312000.00000","7505096000.00000","-11.80577","134864000.00000","106109000.00000","135743000.00000","1039980000.00000","116026000.00000","0.85475","0.23602052290555","0.22386048521228"
"EXPE.OQ","2012-03-31","0.22897","0.12979","0.03061","0.11224","0.36224","0.42347","0.17857","0.32143","0.39286","0.36735","0.05903","0.04979","0.25975","33.44000","1249296000.00000","6818183000.00000","-12.14202","26827000.00000","21587000.00000","130040000.00000","816488000.00000","108911000.00000","0.83752","0.23602052290555","0.22386048521228"
"EXPE.OQ","2011-12-31","0.26621","0.17880","0.09140","0.12903","0.37097","0.41935","0.20968","0.34946","0.26882","0.38172","0.22566","0.08570","0.33316","29.02000","1249281000.00000","6505258000.00000","-10.64025","69579000.00000","60465000.00000","133581000.00000","787133000.00000","102619000.00000","0.76822","0.23603938238254","0.28804965851171"
"EXPE.OQ","2011-09-30","0.26621","0.17880","0.09140","0.12903","0.37097","0.41935","0.20968","0.34946","0.26882","0.38172","0.22566","0.08570","0.33316","24.22627","1645414000.00000","7676683000.00000","-11.40706","213229000.00000","182630000.00000","134532000.00000","1020450000.00000","98472000.00000","0.73196","0.23603938238254","0.28804965851171"
"EXPE.OQ","2011-06-30","0.26621","0.17880","0.09140","0.12903","0.37097","0.41935","0.20968","0.34946","0.26882","0.38172","0.22566","0.08570","0.33316","27.27455","1645237000.00000","8045277000.00000","-11.61622","121265000.00000","88133000.00000","137045000.00000","913591000.00000","93101000.00000","0.67935","0.23603938238254","0.28804965851171"
"EXPE.OQ","2011-03-31","0.26621","0.17880","0.09140","0.12903","0.37097","0.41935","0.20968","0.34946","0.26882","0.38172","0.22566","0.08570","0.33316","21.31912","1645064000.00000","7457588000.00000","-12.86985","8789000.00000","5903000.00000","136582500.00000","727835000.00000","86807000.00000","0.63556","0.23603938238254","0.28804965851171"
"EXPE.OQ","2010-12-31","0.22721","0.16782","0.10843","0.14458","0.45181","0.42169","0.12651","0.36747","0.30120","0.32530","0.06400","0.02758","0.28824","23.60532","1249221000.00000","6656922000.00000","-6.86069","87269000.00000","63585000.00000","136973500.00000","737591000.00000","79395000.00000","0.57964","0.22430565132538","0.22931479767432"
"EXPE.OQ","2010-09-30","0.22721","0.16782","0.10843","0.14458","0.45181","0.42169","0.12651","0.36747","0.30120","0.32530","0.06400","0.02758","0.28824","26.54070","1644728000.00000","7132741000.00000","-12.47673","238608000.00000","178024000.00000","138467500.00000","987860000.00000","93297000.00000","0.67378","0.22430565132538","0.22931479767432"
"EXPE.OQ","2010-06-30","0.22721","0.16782","0.10843","0.14458","0.45181","0.42169","0.12651","0.36747","0.30120","0.32530","0.06400","0.02758","0.28824","17.66871","895374000.00000","6622894000.00000","-12.60410","175519000.00000","115353000.00000","142188500.00000","833960000.00000","87420000.00000","0.61482","0.22430565132538","0.22931479767432"
"EXPE.OQ","2010-03-31","0.22721","0.16782","0.10843","0.14458","0.45181","0.42169","0.12651","0.36747","0.30120","0.32530","0.06400","0.02758","0.28824","23.48302","895228000.00000","6420471000.00000","-13.06626","92134000.00000","60599000.00000","141935000.00000","717919000.00000","86791000.00000","0.61148","0.22430565132538","0.22931479767432"
"EXPE.OQ","2009-12-31","0.27367","0.42255","0.57143","0.13571","0.36429","0.40714","0.26429","0.35714","0.54286","0.27857","0.14596","0.05451","0.38687","24.18864","895086000.00000","5937156000.00000","-12.04953","116618000.00000","104213000.00000","144764500.00000","697518000.00000","85518000.00000","0.59074","0.27417537941319","0.27330560352046"
"EXPE.OQ","2009-09-30","0.27367","0.42255","0.57143","0.13571","0.36429","0.40714","0.26429","0.35714","0.54286","0.27857","0.14596","0.05451","0.38687","22.53278","894947000.00000","6147193000.00000","-12.70861","198198000.00000","117813000.00000","144321000.00000","852428000.00000","78637000.00000","0.54488","0.27417537941319","0.27330560352046"
"EXPE.OQ","2009-06-30","0.27367","0.42255","0.57143","0.13571","0.36429","0.40714","0.26429","0.35714","0.54286","0.27857","0.14596","0.05451","0.38687","14.21588","894811000.00000","6206065000.00000","-13.69487","76181000.00000","41843000.00000","144169000.00000","769768000.00000","77881000.00000","0.54021","0.27417537941319","0.27330560352046"
"EXPE.OQ","2009-03-31","0.27367","0.42255","0.57143","0.13571","0.36429","0.40714","0.26429","0.35714","0.54286","0.27857","0.14596","0.05451","0.38687","8.54270","894678000.00000","5748771000.00000","-13.89546","67026000.00000","39754000.00000","144074000.00000","635712000.00000","77672000.00000","0.53911","0.27417537941319","0.27330560352046"
"EXPE.OQ","2008-12-31","0.18735","0.18266","0.17797","0.11017","0.09322","0.45763","0.04237","0.37288","0.44915","0.07627","0.18796","0.06909","0.18499","7.75241","1544548000.00000","5894249000.00000","-14.32139","-2918328000.00000","-2760155000.00000","143487000.00000","620811000.00000","72078000.00000","0.50233","0.19840645226282","0.17934191226597"
"EXPE.OQ","2008-09-30","0.18735","0.18266","0.17797","0.11017","0.09322","0.45763","0.04237","0.37288","0.44915","0.07627","0.18796","0.06909","0.18499","14.21588","1144421000.00000","8989229000.00000","-15.82371","163710000.00000","94487000.00000","143434000.00000","833337000.00000","72195000.00000","0.50333","0.19840645226282","0.17934191226597"
"EXPE.OQ","2008-06-30","0.18735","0.18266","0.17797","0.11017","0.09322","0.45763","0.04237","0.37288","0.44915","0.07627","0.18796","0.06909","0.18499","17.29238","894296000.00000","9121482000.00000","-14.70541","161174000.00000","95230000.00000","143250500.00000","795048000.00000","71544000.00000","0.49943","0.19840645226282","0.17934191226597"
"EXPE.OQ","2008-03-31","0.18735","0.18266","0.17797","0.11017","0.09322","0.45763","0.04237","0.37288","0.44915","0.07627","0.18796","0.06909","0.18499","20.59468","740000000.00000","8630773000.00000","-15.09279","78740000.00000","49768000.00000","143091000.00000","687817000.00000","71946000.00000","0.50280","0.19840645226282","0.17934191226597"
"EXPE.OQ","2007-12-31","0.25736","0.41747","0.57759","0.30172","0.32759","0.49138","0.07759","0.43966","0.42241","0.31897","0.01724","0.31109","0.38756","29.74892","1085000000.00000","8295422000.00000","-15.14624","114015000.00000","64131000.00000","142544550.00000","665302000.00000","51268000.00000","0.35966","0.35312254586992","0.18802021403092"
"EXPE.OQ","2007-09-30","0.25736","0.41747","0.57759","0.30172","0.32759","0.49138","0.07759","0.43966","0.42241","0.31897","0.01724","0.31109","0.38756","29.99353","1000000000.00000","8462126000.00000","-14.67690","164826000.00000","99284000.00000","140302850.00000","759596000.00000","47452000.00000","0.33821","0.35312254586992","0.18802021403092"
"EXPE.OQ","2007-06-30","0.25736","0.41747","0.57759","0.30172","0.32759","0.49138","0.07759","0.43966","0.42241","0.31897","0.01724","0.31109","0.38756","27.55679","500000000.00000","8675587000.00000","-9.70012","160211000.00000","96135000.00000","152355400.00000","689923000.00000","41511000.00000","0.27246","0.35312254586992","0.18802021403092"
"EXPE.OQ","2007-03-31","0.25736","0.41747","0.57759","0.30172","0.32759","0.49138","0.07759","0.43966","0.42241","0.31897","0.01724","0.31109","0.38756","21.80835","500000000.00000","8258753000.00000","-10.69109","57932000.00000","34320000.00000","151439320.00000","550511000.00000","42252000.00000","0.27900","0.35312254586992","0.18802021403092"
